id,name,type,organ,ontology_id
CL:0000235$$4057,macrophage,CT,large_intestine,CL:0000235
CL:0000451$$4058,dendritic cell,CT,large_intestine,CL:0000451
CL:0002138$$4059,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0002652$$4060,endothelial cell of high endothelial venule,CT,large_intestine,CL:0002652
CL:0000669$$4061,pericyte,CT,large_intestine,CL:0000669
CL:0000682$$4062,M cell of gut,CT,large_intestine,CL:0000682
UBERON:0005304$$4063,submucous nerve plexus,AS,large_intestine,UBERON:0005304
CL:0002573$$4064,Schwann cell,CT,large_intestine,CL:0002573
ASCTB-TEMP:ganglion$$4065,ganglion,CT,large_intestine,ASCTB-TEMP:ganglion
UBERON:0003331$$4066,submucosa,AS,large_intestine,UBERON:0003331
CL:0002088$$4067,interstitial cell of Cajal,CT,large_intestine,CL:0002088
UBERON:0012489$$4068,muscle layer of colon,AS,large_intestine,UBERON:0012489
UBERON:0012398$$4069,circular muscle layer,AS,large_intestine,UBERON:0012398
CL:1000279$$4070,smooth muscle cell of large intestine,CT,large_intestine,CL:1000279
CL:0000057$$4071,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4072,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4073,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4074,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4075,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4076,pericyte,CT,large_intestine,CL:0000669
UBERON:0002439$$4077,myenteric nerve plexus,AS,large_intestine,UBERON:0002439
CL:0002088$$4078,interstitial cell of Cajal,CT,large_intestine,CL:0002088
ASCTB-TEMP:ganglion$$4079,ganglion,CT,large_intestine,ASCTB-TEMP:ganglion
CL:0002573$$4080,Schwann cell,CT,large_intestine,CL:0002573
CL:0000057$$4081,fibroblast,CT,large_intestine,CL:0000057
CL:1000412$$4082,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4083,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4084,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4085,pericyte,CT,large_intestine,CL:0000669
UBERON:0012399$$4086,large intestine smooth muscle longitudinal layer,AS,large_intestine,UBERON:0012399
CL:1000279$$4087,smooth muscle cell of large intestine,CT,large_intestine,CL:1000279
CL:0000057$$4088,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4089,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4090,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4091,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4092,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4093,pericyte,CT,large_intestine,CL:0000669
UBERON:0012375$$4094,subserosa,AS,large_intestine,UBERON:0012375
UBERON:0012375$$4095,subserosa,AS,large_intestine,UBERON:0012375
CL:0000057$$4096,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4097,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4098,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4099,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4100,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000136$$4101,fat cell,CT,large_intestine,CL:0000136
CL:0000669$$4102,pericyte,CT,large_intestine,CL:0000669
UBERON:0003335$$4103,serosa of colon,AS,large_intestine,UBERON:0003335
UBERON:0003335$$4104,serosa,AS,large_intestine,UBERON:0003335
CL:1000457$$4105,mesothelial cell of visceral peritoneum,CT,large_intestine,CL:1000457
UBERON:0001154,vermiform appendix,AS,large_intestine,UBERON:0001154
UBERON:0004989,mucosa of appendix,AS,large_intestine,UBERON:0004989
UBERON:0000397$$4106,colonic epithelium,AS,large_intestine,UBERON:0000397
CL:0002071$$4107,enterocyte of epithelium of large intestine,CT,large_intestine,CL:0002071
CL:1000321$$4108,large intestine crypt goblet cell,CT,large_intestine,CL:1000321
UBERON:0001984$$4109,crypt of Lieberkuhn of large intestine,AS,large_intestine,UBERON:0001984
UBERON:0011184$$4110,epithelium of crypt of Lieberkuhn,AS,large_intestine,UBERON:0011184
CL:0009016$$4111,intestinal crypt stem cell of large intestine,CT,large_intestine,CL:0009016
CL:0009009$$4112,Paneth,CT,large_intestine,CL:0009009
CL:0000165$$4113,neuroendocrine,CT,large_intestine,CL:0000165
CL:0002071$$4114,enterocyte of epithelium of large intestine,CT,large_intestine,CL:0002071
CL:1000321$$4115,large intestine crypt goblet cell,CT,large_intestine,CL:1000321
CL:0009011$$4116,transit amplifying cell of colon,CT,large_intestine,CL:0009011
CL:0019032$$4117,tuft cell,CT,large_intestine,CL:0019032
CL:0000915$$4118,"CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell",CT,large_intestine,CL:0000915
CL:0000802$$4119,"CD8-alpha alpha positive, gamma-delta intraepithelial T cell",CT,large_intestine,CL:0000802
CL:0000796$$4120,"CD8-alpha-beta-positive, alpha-beta intraepithelial T cell",CT,large_intestine,CL:0000796
CL:0000793$$4121,"CD4-positive, alpha-beta intraepithelial T cell",CT,large_intestine,CL:0000793
CL:0000935$$4122,"CD4-negative, CD8-negative, alpha-beta intraepithelial T cell",CT,large_intestine,CL:0000935
UBERON:0013485,crypt of Lieberkuhn of colon,AS,large_intestine,UBERON:0013485
CL:0000041$$4123,mature eosinophil,CT,large_intestine,CL:0000041
UBERON:0007177$$4124,lamina propria,AS,large_intestine,UBERON:0007177
ASCTB-TEMP:subepithelial-membrane$$4125,subepithelial membrane,CT,large_intestine,ASCTB-TEMP:subepithelial-membrane
ASCTB-TEMP:pericryptal-fibroblastic-sheath$$4126,pericryptal fibroblastic sheath,CT,large_intestine,ASCTB-TEMP:pericryptal-fibroblastic-sheath
CL:0002144$$4127,capillary endothelial cell,CT,large_intestine,CL:0002144
CL:0002138$$4128,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4129,pericyte,CT,large_intestine,CL:0000669
CL:0000186$$4130,myofibroblast cell,CT,large_intestine,CL:0000186
CL:0000057$$4131,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4132,Schwann cell,CT,large_intestine,CL:0002573
ASCTB-TEMP:ganglion$$4133,ganglion,CT,large_intestine,ASCTB-TEMP:ganglion
CL:0000165$$4134,neuroendocrine cell,CT,large_intestine,CL:0000165
UBERON:0001962$$4135,gut-associated lymphoid tissue,AS,large_intestine,UBERON:0001962
CL:0000682$$4136,M cell of gut,CT,large_intestine,CL:0000682
CL:0009018$$4137,lymphocyte of large intestine lamina propria,CT,large_intestine,CL:0009018
CL:0000235$$4138,macrophage,CT,large_intestine,CL:0000235
CL:0002138$$4139,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0002652$$4140,endothelial cell of high endothelial venule,CT,large_intestine,CL:0002652
CL:0000786$$4141,plasma cell,CT,large_intestine,CL:0000786
CL:0000041$$4142,mature eosinophil,CT,large_intestine,CL:0000041
CL:0000097$$4143,mast cell,CT,large_intestine,CL:0000097
CL:0000096$$4144,mature neutrophil,CT,large_intestine,CL:0000096
CL:0000451$$4145,dendritic cell,CT,large_intestine,CL:0000451
UBERON:0007178$$4146,muscularis mucosae of colon,AS,large_intestine,UBERON:0007178
UBERON:0007178$$4147,muscularis mucosae of colon,AS,large_intestine,UBERON:0007178
CL:0000057$$4148,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4149,Schwann cell,CT,large_intestine,CL:0002573
CL:0002144$$4150,capillary endothelial cell,CT,large_intestine,CL:0002144
CL:0002138$$4151,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4152,pericyte,CT,large_intestine,CL:0000669
UBERON:0004928,submucosa of appendix,AS,large_intestine,UBERON:0004928
UBERON:0003331$$4153,submucosa of colon,AS,large_intestine,UBERON:0003331
CL:0000136$$4154,fat cell,CT,large_intestine,CL:0000136
CL:0000057$$4155,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4156,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4157,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4158,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4159,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4160,pericyte,CT,large_intestine,CL:0000669
UBERON:0001962$$4161,gut-associated lymphoid tissue,AS,large_intestine,UBERON:0001962
CL:0009018$$4162,lymphocyte of large intestine lamina propria,CT,large_intestine,CL:0009018
CL:0000235$$4163,macrophage,CT,large_intestine,CL:0000235
CL:0000451$$4164,dendritic cell,CT,large_intestine,CL:0000451
CL:0002138$$4165,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0002652$$4166,endothelial cell of high endothelial venule,CT,large_intestine,CL:0002652
CL:0000669$$4167,pericyte,CT,large_intestine,CL:0000669
CL:0000682$$4168,M cell of gut,CT,large_intestine,CL:0000682
UBERON:0005304$$4169,submucous nerve plexus,AS,large_intestine,UBERON:0005304
CL:0002573$$4170,Schwann cell,CT,large_intestine,CL:0002573
ASCTB-TEMP:ganglion$$4171,ganglion,CT,large_intestine,ASCTB-TEMP:ganglion
UBERON:0003331$$4172,submucosa of colon,AS,large_intestine,UBERON:0003331
UBERON:0003331$$4173,submucosa,AS,large_intestine,UBERON:0003331
CL:0002088$$4174,interstitial cell of Cajal,CT,large_intestine,CL:0002088
UBERON:0012489$$4175,muscle layer of colon,AS,large_intestine,UBERON:0012489
UBERON:0012398$$4176,large intestine smooth muscle circular layer,AS,large_intestine,UBERON:0012398
CL:1000279$$4177,smooth muscle cell of large intestine,CT,large_intestine,CL:1000279
CL:0000057$$4178,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4179,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4180,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4181,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4182,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4183,pericyte,CT,large_intestine,CL:0000669
UBERON:0002439$$4184,myenteric nerve plexus,AS,large_intestine,UBERON:0002439
CL:0002088$$4185,interstitial cell of Cajal,CT,large_intestine,CL:0002088
ASCTB-TEMP:ganglion$$4186,ganglion,CT,large_intestine,ASCTB-TEMP:ganglion
CL:0002573$$4187,Schwann cell,CT,large_intestine,CL:0002573
CL:0000057$$4188,fibroblast,CT,large_intestine,CL:0000057
CL:1000412$$4189,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4190,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4191,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4192,pericyte,CT,large_intestine,CL:0000669
UBERON:0012399$$4193,large intestine smooth muscle longitudinal layer,AS,large_intestine,UBERON:0012399
CL:1000279$$4194,smooth muscle cell of large intestine,CT,large_intestine,CL:1000279
CL:0000057$$4195,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4196,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4197,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4198,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4199,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4200,pericyte,CT,large_intestine,CL:0000669
UBERON:0012375$$4201,subserosa,AS,large_intestine,UBERON:0012375
UBERON:0012375$$4202,subserosa,AS,large_intestine,UBERON:0012375
CL:0000057$$4203,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4204,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4205,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4206,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4207,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000136$$4208,fat cell,CT,large_intestine,CL:0000136
CL:0000669$$4209,pericyte,CT,large_intestine,CL:0000669
UBERON:0012498,serosa of appendix,AS,large_intestine,UBERON:0012498
UBERON:0003335$$4210,serosa,AS,large_intestine,UBERON:0003335
CL:1000457$$4211,mesothelial cell of visceral peritoneum,CT,large_intestine,CL:1000457
UBERON:0001156,ascending colon,AS,large_intestine,UBERON:0001156
UBERON:0004990,mucosa of ascending colon,AS,large_intestine,UBERON:0004990
UBERON:0000397$$4212,colonic epithelium,AS,large_intestine,UBERON:0000397
CL:0002071$$4213,enterocyte of epithelium of large intestine,CT,large_intestine,CL:0002071
CL:1000321$$4214,large intestine crypt goblet cell,CT,large_intestine,CL:1000321
UBERON:0001984$$4215,crypt of Lieberkuhn of large intestine,AS,large_intestine,UBERON:0001984
UBERON:0011184$$4216,epithelium of crypt of Lieberkuhn,AS,large_intestine,UBERON:0011184
CL:0009016$$4217,intestinal crypt stem cell of large intestine,CT,large_intestine,CL:0009016
CL:0009009$$4218,Paneth,CT,large_intestine,CL:0009009
CL:0000165$$4219,neuroendocrine,CT,large_intestine,CL:0000165
CL:0002071$$4220,enterocyte of epithelium of large intestine,CT,large_intestine,CL:0002071
CL:1000321$$4221,large intestine crypt goblet cell,CT,large_intestine,CL:1000321
CL:0009011$$4222,transit amplifying cell of colon,CT,large_intestine,CL:0009011
CL:0019032$$4223,tuft cell,CT,large_intestine,CL:0019032
UBERON:0000317$$4224,colonic mucosa,AS,large_intestine,UBERON:0000317
UBERON:0000397$$4225,colonic epithelium,AS,large_intestine,UBERON:0000397
CL:0000915$$4226,"CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell",CT,large_intestine,CL:0000915
CL:0000802$$4227,"CD8-alpha alpha positive, gamma-delta intraepithelial T cell",CT,large_intestine,CL:0000802
CL:0000796$$4228,"CD8-alpha-beta-positive, alpha-beta intraepithelial T cell",CT,large_intestine,CL:0000796
CL:0000793$$4229,"CD4-positive, alpha-beta intraepithelial T cell",CT,large_intestine,CL:0000793
CL:0000935$$4230,"CD4-negative, CD8-negative, alpha-beta intraepithelial T cell",CT,large_intestine,CL:0000935
UBERON:0007177$$4231,lamina propria,AS,large_intestine,UBERON:0007177
ASCTB-TEMP:subepithelial-membrane$$4232,subepithelial membrane,CT,large_intestine,ASCTB-TEMP:subepithelial-membrane
ASCTB-TEMP:pericryptal-fibroblastic-sheath$$4233,pericryptal fibroblastic sheath,CT,large_intestine,ASCTB-TEMP:pericryptal-fibroblastic-sheath
CL:0002144$$4234,capillary endothelial cell,CT,large_intestine,CL:0002144
CL:0002138$$4235,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4236,pericyte,CT,large_intestine,CL:0000669
CL:0000186$$4237,myofibroblast cell,CT,large_intestine,CL:0000186
CL:0000057$$4238,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4239,Schwann cell,CT,large_intestine,CL:0002573
ASCTB-TEMP:ganglion$$4240,ganglion,CT,large_intestine,ASCTB-TEMP:ganglion
CL:0000165$$4241,neuroendocrine cell,CT,large_intestine,CL:0000165
UBERON:0001962$$4242,gut-associated lymphoid tissue,AS,large_intestine,UBERON:0001962
CL:0000682$$4243,M cell of gut,CT,large_intestine,CL:0000682
CL:0009018$$4244,lymphocyte of large intestine lamina propria,CT,large_intestine,CL:0009018
CL:0000235$$4245,macrophage,CT,large_intestine,CL:0000235
CL:0002138$$4246,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0002652$$4247,endothelial cell of high endothelial venule,CT,large_intestine,CL:0002652
CL:0000786$$4248,plasma cell,CT,large_intestine,CL:0000786
CL:0000041$$4249,mature eosinophil,CT,large_intestine,CL:0000041
CL:0000097$$4250,mast cell,CT,large_intestine,CL:0000097
CL:0000096$$4251,mature neutrophil,CT,large_intestine,CL:0000096
CL:0000451$$4252,dendritic cell,CT,large_intestine,CL:0000451
UBERON:0007178$$4253,muscularis mucosae of colon,AS,large_intestine,UBERON:0007178
UBERON:0007178$$4254,muscularis mucosae of colon,AS,large_intestine,UBERON:0007178
CL:0000057$$4255,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4256,Schwann cell,CT,large_intestine,CL:0002573
CL:0002144$$4257,capillary endothelial cell,CT,large_intestine,CL:0002144
CL:0002138$$4258,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4259,pericyte,CT,large_intestine,CL:0000669
UBERON:0003331$$4260,submucosa of colon,AS,large_intestine,UBERON:0003331
UBERON:0003331$$4261,submucosa of colon,AS,large_intestine,UBERON:0003331
CL:0000136$$4262,fat cell,CT,large_intestine,CL:0000136
CL:0000057$$4263,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4264,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4265,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4266,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4267,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4268,pericyte,CT,large_intestine,CL:0000669
UBERON:0001962$$4269,gut-associated lymphoid tissue,AS,large_intestine,UBERON:0001962
CL:0009018$$4270,lymphocyte of large intestine lamina propria,CT,large_intestine,CL:0009018
CL:0000235$$4271,macrophage,CT,large_intestine,CL:0000235
CL:0000451$$4272,dendritic cell,CT,large_intestine,CL:0000451
CL:0002138$$4273,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0002652$$4274,endothelial cell of high endothelial venule,CT,large_intestine,CL:0002652
CL:0000669$$4275,pericyte,CT,large_intestine,CL:0000669
CL:0000682$$4276,M cell of gut,CT,large_intestine,CL:0000682
UBERON:0005304$$4277,submucous nerve plexus,AS,large_intestine,UBERON:0005304
CL:0002573$$4278,Schwann cell,CT,large_intestine,CL:0002573
ASCTB-TEMP:ganglion$$4279,ganglion,CT,large_intestine,ASCTB-TEMP:ganglion
CL:0002088$$4280,interstitial cell of Cajal,CT,large_intestine,CL:0002088
UBERON:0012489$$4281,muscle layer of colon,AS,large_intestine,UBERON:0012489
UBERON:0012398$$4282,circular muscle layer,AS,large_intestine,UBERON:0012398
CL:1000279$$4283,smooth muscle cell of large intestine,CT,large_intestine,CL:1000279
CL:0000057$$4284,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4285,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4286,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4287,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4288,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4289,pericyte,CT,large_intestine,CL:0000669
UBERON:0002439$$4290,myenteric nerve plexus,AS,large_intestine,UBERON:0002439
CL:0002088$$4291,interstitial cell of Cajal,CT,large_intestine,CL:0002088
ASCTB-TEMP:ganglion$$4292,ganglion,CT,large_intestine,ASCTB-TEMP:ganglion
CL:0002573$$4293,Schwann cell,CT,large_intestine,CL:0002573
CL:0000057$$4294,fibroblast,CT,large_intestine,CL:0000057
CL:1000412$$4295,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4296,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4297,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4298,pericyte,CT,large_intestine,CL:0000669
UBERON:0012399$$4299,large intestine smooth muscle longitudinal layer,AS,large_intestine,UBERON:0012399
CL:1000279$$4300,smooth muscle cell of large intestine,CT,large_intestine,CL:1000279
CL:0000057$$4301,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4302,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4303,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4304,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4305,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4306,pericyte,CT,large_intestine,CL:0000669
UBERON:0012375$$4307,subserosa,AS,large_intestine,UBERON:0012375
UBERON:0012375$$4308,subserosa,AS,large_intestine,UBERON:0012375
CL:0000057$$4309,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4310,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4311,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4312,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4313,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000136$$4314,fat cell,CT,large_intestine,CL:0000136
CL:0000669$$4315,pericyte,CT,large_intestine,CL:0000669
UBERON:0012419,taenia coli,AS,large_intestine,UBERON:0012419
ASCTB-TEMP:mesocolic-coli,mesocolic coli,AS,large_intestine,ASCTB-TEMP:mesocolic-coli
CL:0000192,smooth muscle cell,CT,large_intestine,CL:0000192
ASCTB-TEMP:free-coli,free coli,AS,large_intestine,ASCTB-TEMP:free-coli
CL:0000192$$4316,smooth muscle cell,CT,large_intestine,CL:0000192
ASCTB-TEMP:omental-coli,omental coli,AS,large_intestine,ASCTB-TEMP:omental-coli
CL:0000192$$4317,smooth muscle cell,CT,large_intestine,CL:0000192
UBERON:0003335$$4318,serosa,AS,large_intestine,UBERON:0003335
UBERON:0003335$$4319,serosa,AS,large_intestine,UBERON:0003335
CL:1000457$$4320,mesothelial cell of visceral peritoneum,CT,large_intestine,CL:1000457
UBERON:0022277,hepatic flexure of colon,AS,large_intestine,UBERON:0022277
UBERON:0000317$$4321,colonic mucosa,AS,large_intestine,UBERON:0000317
UBERON:0000397$$4322,colonic epithelium,AS,large_intestine,UBERON:0000397
CL:0002071$$4323,enterocyte of epithelium of large intestine,CT,large_intestine,CL:0002071
CL:1000321$$4324,large intestine crypt goblet cell,CT,large_intestine,CL:1000321
UBERON:0001984$$4325,crypt of Lieberkuhn of large intestine,AS,large_intestine,UBERON:0001984
UBERON:0011184$$4326,epithelium of crypt of Lieberkuhn,AS,large_intestine,UBERON:0011184
CL:0009016$$4327,intestinal crypt stem cell of large intestine,CT,large_intestine,CL:0009016
CL:0009009$$4328,Paneth,CT,large_intestine,CL:0009009
CL:0000165$$4329,neuroendocrine,CT,large_intestine,CL:0000165
CL:0002071$$4330,enterocyte of epithelium of large intestine,CT,large_intestine,CL:0002071
CL:1000321$$4331,large intestine crypt goblet cell,CT,large_intestine,CL:1000321
CL:0009011$$4332,transit amplifying cell of colon,CT,large_intestine,CL:0009011
CL:0019032$$4333,tuft cell,CT,large_intestine,CL:0019032
CL:0000915$$4334,"CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell",CT,large_intestine,CL:0000915
CL:0000802$$4335,"CD8-alpha alpha positive, gamma-delta intraepithelial T cell",CT,large_intestine,CL:0000802
CL:0000796$$4336,"CD8-alpha-beta-positive, alpha-beta intraepithelial T cell",CT,large_intestine,CL:0000796
CL:0000793$$4337,"CD4-positive, alpha-beta intraepithelial T cell",CT,large_intestine,CL:0000793
CL:0000935$$4338,"CD4-negative, CD8-negative, alpha-beta intraepithelial T cell",CT,large_intestine,CL:0000935
UBERON:0007177$$4339,lamina propria,AS,large_intestine,UBERON:0007177
ASCTB-TEMP:subepithelial-membrane$$4340,subepithelial membrane,CT,large_intestine,ASCTB-TEMP:subepithelial-membrane
ASCTB-TEMP:pericryptal-fibroblastic-sheath$$4341,pericryptal fibroblastic sheath,CT,large_intestine,ASCTB-TEMP:pericryptal-fibroblastic-sheath
CL:0002144$$4342,capillary endothelial cell,CT,large_intestine,CL:0002144
CL:0002138$$4343,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4344,pericyte,CT,large_intestine,CL:0000669
CL:0000186$$4345,myofibroblast cell,CT,large_intestine,CL:0000186
CL:0000057$$4346,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4347,Schwann cell,CT,large_intestine,CL:0002573
ASCTB-TEMP:ganglion$$4348,ganglion,CT,large_intestine,ASCTB-TEMP:ganglion
CL:0000165$$4349,neuroendocrine cell,CT,large_intestine,CL:0000165
UBERON:0001962$$4350,gut-associated lymphoid tissue,AS,large_intestine,UBERON:0001962
CL:0000682$$4351,M cell of gut,CT,large_intestine,CL:0000682
CL:0009018$$4352,B cell,CT,large_intestine,CL:0009018
CL:0000235$$4353,macrophage,CT,large_intestine,CL:0000235
CL:0002138$$4354,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0002652$$4355,endothelial cell of high endothelial venule,CT,large_intestine,CL:0002652
CL:0000786$$4356,plasma cell,CT,large_intestine,CL:0000786
CL:0000041$$4357,mature eosinophil,CT,large_intestine,CL:0000041
CL:0000097$$4358,mast cell,CT,large_intestine,CL:0000097
CL:0000096$$4359,mature neutrophil,CT,large_intestine,CL:0000096
CL:0000451$$4360,dendritic cell,CT,large_intestine,CL:0000451
UBERON:0007178$$4361,muscularis mucosae of colon,AS,large_intestine,UBERON:0007178
UBERON:0007178$$4362,muscularis mucosae of colon,AS,large_intestine,UBERON:0007178
CL:0000057$$4363,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4364,Schwann cell,CT,large_intestine,CL:0002573
CL:0002144$$4365,capillary endothelial cell,CT,large_intestine,CL:0002144
CL:0002138$$4366,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4367,pericyte,CT,large_intestine,CL:0000669
UBERON:0003331$$4368,submucosa of colon,AS,large_intestine,UBERON:0003331
UBERON:0003331$$4369,submucosa of colon,AS,large_intestine,UBERON:0003331
CL:0000136$$4370,fat cell,CT,large_intestine,CL:0000136
CL:0000057$$4371,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4372,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4373,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4374,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4375,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4376,pericyte,CT,large_intestine,CL:0000669
UBERON:0001962$$4377,gut-associated lymphoid tissue,AS,large_intestine,UBERON:0001962
CL:0009018$$4378,lymphocyte of large intestine lamina propria,CT,large_intestine,CL:0009018
CL:0000235$$4379,macrophage,CT,large_intestine,CL:0000235
CL:0000451$$4380,dendritic cell,CT,large_intestine,CL:0000451
CL:0002138$$4381,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0002652$$4382,endothelial cell of high endothelial venule,CT,large_intestine,CL:0002652
CL:0000669$$4383,pericyte,CT,large_intestine,CL:0000669
CL:0000682$$4384,M cell of gut,CT,large_intestine,CL:0000682
UBERON:0005304$$4385,submucous nerve plexus,AS,large_intestine,UBERON:0005304
CL:0002573$$4386,Schwann cell,CT,large_intestine,CL:0002573
ASCTB-TEMP:ganglion$$4387,ganglion,CT,large_intestine,ASCTB-TEMP:ganglion
CL:0002088$$4388,interstitial cell of Cajal,CT,large_intestine,CL:0002088
UBERON:0012489$$4389,muscle layer of colon,AS,large_intestine,UBERON:0012489
UBERON:0012398$$4390,circular muscle layer,AS,large_intestine,UBERON:0012398
CL:1000279$$4391,smooth muscle cell of large intestine,CT,large_intestine,CL:1000279
CL:0000057$$4392,fibroblast,CT,large_intestine,CL:0000057
CL:0002573$$4393,Schwann cell,CT,large_intestine,CL:0002573
CL:1000412$$4394,endothelial cell of arteriole,CT,large_intestine,CL:1000412
CL:1000414$$4395,endothelial cell of venule,CT,large_intestine,CL:1000414
CL:0002138$$4396,endothelial cell of lymphatic vessel,CT,large_intestine,CL:0002138
CL:0000669$$4397,pericyte,CT,large_intestine,CL:0000669
